GeneID	GSM5686692	GSM5686693	GSM5686694	GSM5686695
105378732	3	4	4	5
105378731	3	6	2	0
105378730	3	8	8	3
107984957	0	0	0	0
163742	0	0	0	0
105378733	0	0	0	0
63948	0	0	0	0
148979	64	68	66	50
55706	1562	1901	1496	1311
54432	265	354	243	214
1733	6	0	0	5
51668	334	564	404	342
115353	436	590	541	451
388633	0	0	0	0
9528	1362	1784	1384	1156
127428	280	388	325	288
100616315	0	0	0	0
200008	1	1	1	0
606495	357	487	284	265
51253	1567	2068	1488	1237
23648	357	457	362	284
619518	11	8	18	13
105378735	0	0	0	0
105378734	0	0	0	0
26027	6	9	8	5
338094	4	3	3	1
100527960	182	263	199	166
374977	0	0	0	0
7268	186	277	204	169
25973	94	131	85	74
55001	1	0	0	0
163747	0	1	0	0
1718	3295	4329	2742	2550
107984958	1	6	7	3
107985760	0	0	0	0
105378736	0	0	0	0
199964	0	0	0	0
7809	0	0	0	0
255738	2	0	0	0
23358	1588	1668	1377	1353
100507634	13	18	8	10
109729135	0	0	0	0
100616272	0	0	0	0
105378740	0	0	0	0
105378739	0	0	0	0
105378738	0	0	0	0
105378737	0	0	0	0
105378741	0	0	0	0
105378744	0	1	0	0
8613	945	1346	1069	967
101929935	0	1	1	0
5563	283	308	268	271
199920	1	0	0	0
731	0	0	0	0
732	0	1	0	0
105378745	0	0	0	0
112267900	0	1	0	0
1600	0	0	0	0
105378748	0	0	0	0
105378747	0	0	0	0
101926890	0	0	0	0
105378746	0	0	0	0
107984960	0	0	0	1
115209	143	194	178	151
4070	1	2	0	0
114803	979	1087	881	825
112268263	0	0	0	0
105378751	5	3	2	1
3725	2376	3276	2580	2223
100131060	1	1	0	0
101926907	9	6	7	1
107984961	0	0	0	0
105378753	1	4	4	0
101926925	1	1	3	3
729467	0	0	0	0
105378756	4	6	5	8
55277	43	70	61	48
100616409	0	0	0	0
101926944	0	0	0	0
105378758	0	2	0	0
51361	73	111	84	89
1573	97	145	104	84
127795	0	0	0	0
105378760	0	0	0	0
107984963	0	0	0	0
105378761	0	0	0	0
107984962	0	0	0	0
107985379	0	0	0	0
105378763	0	0	0	0
101926964	0	0	1	0
105378764	0	0	0	0
100996570	0	0	0	2
4774	139	150	129	115
645030	0	0	0	0
105378766	0	1	0	0
107984964	0	0	0	0
414927	0	0	0	0
83941	270	361	305	227
10207	139	168	154	150
113219465	0	0	0	0
107984965	0	0	0	0
100422902	0	0	0	0
100422946	0	0	0	0
54596	0	0	0	0
163782	0	0	0	0
105378768	0	0	1	0
7398	2097	2527	2009	1952
85440	929	1020	819	705
27329	0	0	0	0
84938	136	241	159	153
105378769	0	0	0	0
199899	0	0	0	0
105378770	0	0	0	0
100996301	1	0	0	0
27022	0	0	0	0
102464823	0	0	0	0
29929	208	299	229	210
23421	289	381	280	238
102724319	0	0	0	0
84455	92	98	85	75
79469	1	5	1	3
5236	813	1013	852	735
105378771	0	1	0	0
4919	124	158	152	129
105378772	0	0	0	0
101927034	3	0	0	0
105378773	0	0	0	0
148581	0	0	0	0
105378774	0	0	0	0
107984966	5	4	4	3
57685	259	326	193	180
100616338	0	0	0	0
55225	451	542	387	400
3716	1567	1872	1592	1441
101927084	0	0	0	2
100500854	2	3	1	0
406893	0	0	0	0
205	881	1095	807	860
9829	248	288	238	198
102724416	1	0	2	2
112268227	1	0	0	4
3953	274	336	254	252
54741	1141	1505	1102	1013
5142	56	65	73	51
101927139	0	0	0	0
105378776	1	0	0	0
84251	1	1	0	0
100422871	0	0	0	0
200132	0	0	0	0
10022	0	0	0	1
79819	22	20	8	21
57708	681	846	625	595
23169	438	480	396	349
400757	0	0	0	0
149233	0	0	0	0
3595	244	262	201	184
105378779	6	2	1	2
26135	6515	8284	6520	6023
102724481	0	0	0	0
105378780	0	0	0	0
1647	1722	2722	1975	1756
55970	3508	4520	3560	3339
105378781	4	1	0	3
100289178	25	39	22	29
9077	0	0	0	0
79971	1773	2227	1544	1374
100302279	1	0	0	0
105378782	0	0	0	0
6121	0	0	1	0
55635	1219	1509	1137	1146
101927220	2	1	5	4
107984967	0	0	0	0
105378783	0	0	0	0
105378785	0	0	0	0
105378787	0	0	0	0
105378786	0	0	0	0
105378788	0	0	0	0
105378789	1	0	0	0
105378790	0	0	0	0
57554	65	58	51	92
5301	0	0	0	0
105378792	11	9	9	8
55631	326	357	317	256
9295	2974	3488	2780	2546
81573	559	588	479	468
11147	196	247	190	162
102724548	7	16	11	7
1491	85	159	94	72
105378793	0	0	0	0
105378794	0	0	0	0
101927244	0	0	0	0
102724572	0	0	0	0
5733	19	16	22	25
107985517	0	1	0	0
100132618	121	166	127	111
9406	1758	2206	1790	1568
406962	3	16	9	10
100852410	3	6	5	1
105378795	0	0	0	1
257194	533	637	524	542
100852409	0	0	0	0
105378797	6	5	1	2
105378796	1	3	3	1
105378798	0	0	0	0
339468	0	0	0	0
105378799	0	0	0	0
105378800	0	0	0	0
101927295	0	0	0	0
105378801	0	0	0	0
107985391	0	0	0	0
105378802	0	0	0	0
109729166	0	0	0	0
127255	8	8	8	7
100526835	16	20	15	4
8790	104	125	126	93
51086	2	1	3	0
105378805	0	0	0	0
105378803	0	0	0	0
127254	0	0	0	0
101927320	0	0	0	0
1429	1094	1314	957	877
127253	657	873	626	613
431707	31	35	31	27
204962	31	38	35	16
34	796	1056	757	694
1744	38	34	34	32
5876	1150	1467	1049	1054
692085	10	12	12	23
26805	15	12	10	14
26804	19	14	7	16
4438	2	2	2	3
127247	0	0	0	0
105378806	0	0	0	0
101927342	0	0	0	0
256435	14	23	12	9
105378807	0	0	0	1
110806286	0	0	0	0
81849	76	119	76	77
102466995	0	0	0	0
10026	1173	1361	1049	973
105378808	12	9	9	8
26289	674	807	505	468
26009	891	1027	791	815
23032	1064	1284	992	1011
374986	632	723	596	568
374987	45	52	39	43
91624	751	889	667	773
8880	1477	1892	1471	1386
11080	1110	1394	1109	1132
54810	1	1	2	4
107984997	0	0	0	0
149047	0	1	0	0
5737	9	14	2	7
10964	537	542	427	362
10561	567	739	573	487
64123	1	0	2	1
107984998	2	0	5	1
105378810	0	0	0	0
105378812	0	0	0	0
105378811	0	0	0	0
107983999	0	0	0	0
101927412	0	0	0	0
105378813	0	0	0	0
107985018	0	0	1	0
23266	658	850	656	633
101927434	0	0	0	0
105378814	0	0	0	0
107985396	0	0	0	0
103283057	0	0	0	0
101927498	0	0	0	0
107985037	0	0	0	0
105378816	0	0	0	1
101927542	0	0	0	0
107985043	0	0	0	0
101927587	0	0	1	0
101927560	0	0	0	0
107985041	2	0	3	5
79739	527	618	538	499
5567	342	453	299	327
107985046	4	11	9	5
112268230	0	1	1	4
148418	7	10	18	15
391051	0	0	0	0
58511	0	0	0	0
80135	592	716	579	510
2787	1130	1498	1134	1010
100505741	50	63	54	52
1486	204	365	261	225
105378819	0	1	0	3
103695366	2	3	4	3
439927	0	0	0	0
117178	719	729	619	580
102724892	0	1	0	0
23566	105	138	84	72
255231	180	226	147	114
55283	584	587	416	399
126820	14	13	9	14
100616481	0	0	0	0
84144	156	174	129	112
105378821	0	0	0	0
148423	599	822	630	565
8915	365	517	415	371
646626	33	43	45	35
23576	1209	1551	1211	1161
107985054	161	146	173	147
3491	20973	29191	22492	21145
107985057	8	10	6	6
112268231	4	1	1	5
54680	792	991	732	733
105378823	0	0	0	0
255631	5	17	3	11
105378824	0	0	0	1
105378825	0	1	0	2
57489	459	508	373	370
102465842	0	0	0	0
9635	5	10	5	10
1179	0	0	0	0
105378827	0	0	0	0
105378826	0	0	0	0
22802	0	0	0	0
105378828	5	3	8	2
9629	2	0	3	1
51100	1081	1349	1097	1087
105378831	0	0	0	0
9403	1688	2336	1678	1536
9653	1012	1234	956	819
339524	0	0	0	1
101927844	0	0	0	0
8543	509	731	644	532
100505768	0	1	0	0
105378833	0	0	0	1
105378834	1	0	0	0
107985408	0	0	0	0
105378835	0	0	0	0
107985518	0	0	0	0
107985519	0	0	0	0
101927871	0	0	0	0
105378836	0	0	0	0
105378839	0	0	0	0
101927891	0	1	2	0
105378838	0	0	0	0
5586	1094	1230	1067	997
2959	214	293	261	197
56267	247	347	261	227
494115	278	432	308	274
2635	212	228	195	160
105378841	2	4	1	2
2633	141	193	145	131
2634	35	58	43	39
112268267	11	21	10	21
105378842	0	0	0	0
388646	0	0	0	0
115361	4	23	11	5
107985076	0	0	0	0
105378843	0	0	0	0
115362	33	82	27	31
729930	0	0	0	0
163351	0	0	0	0
400759	0	1	0	0
105378844	0	0	0	0
23507	145	181	154	130
84230	377	465	326	318
400761	4	1	3	1
107985743	0	0	1	4
101927952	3	2	3	3
107985744	0	2	0	0
101927975	0	0	1	0
55144	485	591	449	428
105378847	0	0	1	0
492303	9	22	21	10
284695	708	904	715	679
105378848	0	0	0	0
105378849	0	1	0	0
107985088	0	0	0	1
105378850	0	0	0	0
105378851	0	0	0	0
105378852	0	0	0	0
109616984	0	0	0	0
343472	20	14	18	15
105378853	21	31	31	19
105378855	4	2	6	0
105378854	0	0	0	0
84146	836	1053	878	741
164045	3	2	5	2
107985412	0	0	0	0
107985417	0	0	0	0
105378856	0	0	0	0
8317	366	508	462	386
102723436	2	6	2	0
7049	54	113	75	91
676	0	0	0	0
253152	7	6	13	18
646817	13	31	18	18
284697	9	19	14	13
23285	57	50	44	50
388649	1	0	3	0
11146	208	221	183	148
79871	182	201	165	154
2672	31	30	29	19
7813	247	317	279	256
6125	7378	10411	7820	6570
388650	147	200	127	149
6083	2	9	1	5
26782	4	4	1	4
22823	500	681	488	461
50999	1216	1491	1227	1114
343099	553	530	446	434
107985521	1	0	4	4
100131564	77	97	86	95
1810	1101	1463	1160	1014
54874	426	499	368	395
107985761	1	0	0	0
8412	1054	1505	1040	847
100129046	83	90	78	77
102723480	9	14	16	6
723788	0	2	1	3
100126348	0	2	0	0
100189133	0	0	0	0
30836	806	868	692	615
2730	1041	1393	836	690
24	1	3	2	1
105378858	3	3	1	0
9411	5404	6123	5014	5131
107985092	2	4	5	1
105378859	14	22	16	15
5825	662	810	668	671
2152	100	167	126	106
113219466	0	0	0	0
105378861	0	0	0	0
101928079	2	1	1	0
105378860	0	0	0	0
100616321	0	0	0	0
126969	0	2	0	2
1266	3991	5441	4295	3930
105378862	5	2	5	8
729970	18	26	11	20
199857	100	176	116	80
105378863	1	2	1	1
101928098	0	0	0	0
148534	262	316	259	197
100527978	57	64	52	48
101928118	2	1	5	2
25950	66	89	55	64
100996630	0	0	0	0
105378864	0	0	0	0
105379825	0	0	0	0
101928169	0	0	0	0
107985420	0	0	0	0
440594	0	0	0	0
100996635	0	0	0	0
101928219	0	0	0	0
102723661	0	0	0	0
101928241	0	0	0	0
105378866	0	0	0	0
58155	216	293	185	266
1806	879	1143	801	836
100873932	45	48	40	41
105378867	3	0	0	0
100873933	0	1	1	2
109729128	3	3	4	1
400765	18	20	16	19
100616452	13	5	6	6
406928	3	4	2	3
729987	9	14	15	8
51375	612	798	600	583
163404	5	4	8	7
100129620	0	0	1	1
9890	0	0	1	0
107985093	0	0	0	0
101928270	0	0	0	0
54873	0	0	1	0
391059	71	75	54	88
178	383	405	316	320
23443	450	579	419	400
64645	509	636	486	440
163786	295	425	290	282
54482	301	395	280	308
127495	41	39	40	37
1629	279	330	313	266
100506007	12	11	6	6
8634	681	882	641	614
693138	0	0	0	0
8556	87	133	107	88
105379827	0	2	0	0
54112	1	2	9	5
100128787	0	0	0	0
7412	0	0	0	1
2135	471	558	420	354
148867	387	411	354	333
51611	453	526	407	392
102606465	52	70	31	29
107985094	0	0	0	0
101928334	0	0	1	0
101928370	0	0	0	0
1901	69	118	65	45
102723784	0	0	0	0
104355286	0	0	0	0
105378872	0	0	0	0
118427	0	0	0	0
94236	0	0	0	0
107985095	0	0	0	0
105378874	0	0	0	0
112268286	0	0	0	0
107985096	0	0	0	0
1301	804	1134	957	824
101928436	3	4	0	0
55599	183	218	152	151
280	51	42	45	48
648740	2	4	6	4
279	2	2	1	0
276	1	2	1	1
277	0	2	0	1
105378878	0	0	0	0
278	1	2	1	1
100129138	1	0	0	0
105378879	0	0	0	0
105378880	0	0	0	0
105378881	0	0	0	0
101928476	0	0	0	0
105378882	0	0	0	0
105378883	0	0	0	0
105378884	0	0	0	0
107985116	0	0	0	0
105378886	0	0	0	0
105378885	0	0	0	0
105378887	0	0	0	0
105378889	0	0	0	0
105378888	0	0	0	0
55170	302	435	369	305
22854	41	77	61	41
10451	6	17	5	2
102465839	0	0	0	0
100873946	0	0	0	0
107985124	0	0	0	0
29957	1186	1568	1258	1176
148545	1	3	3	1
653149	5	20	9	12
284611	483	655	512	431
113802	155	151	138	96
105378890	5	4	3	3
55119	1348	1489	1221	1096
163479	1	1	1	0
6814	482	617	415	407
105378891	0	0	0	0
254268	0	0	0	0
642864	0	0	0	0
107985159	0	0	0	0
29899	654	773	672	578
23155	532	568	472	408
22911	255	336	288	238
6884	287	346	232	245
105378892	0	1	3	7
56900	253	358	289	253
677766	1	3	6	1
127003	0	0	0	0
57535	19	21	12	12
6301	2049	2798	2221	1779
1952	296	368	326	244
84722	554	698	658	487
343263	1	2	1	1
6272	2911	3837	2958	2679
5686	1036	1387	1132	936
284612	67	101	76	59
127002	158	210	142	127
284613	196	220	162	157
57463	83	90	68	57
105378893	0	0	0	0
83873	0	0	0	0
2773	1443	1819	1387	1360
406974	1	1	0	0
2780	10	11	4	8
271	1080	1413	1028	955
2948	167	240	187	162
2946	117	144	126	102
2944	21	28	19	10
2949	1	2	2	3
2947	723	1076	920	621
79574	0	1	0	4
107985167	0	1	0	5
1435	7356	8911	4558	3881
10768	2521	2975	2311	2168
85369	452	622	478	401
105378895	0	0	0	0
257	48	37	44	42
104355139	0	0	0	0
164153	0	0	0	0
388662	75	89	42	53
105378897	5	4	3	5
100873974	2	0	0	0
3749	353	475	332	305
440600	5	11	12	11
64783	432	575	450	381
9122	30	44	21	17
10542	512	791	539	440
101410535	2	5	2	2
84432	0	0	0	0
105378899	0	0	0	0
105378898	0	0	0	0
643160	0	0	0	0
440602	0	0	0	0
3744	0	0	0	0
3737	2	2	4	4
107985174	0	0	1	0
3738	1	7	0	0
105378901	0	0	0	0
963	8	8	1	0
55791	391	459	352	333
128338	328	397	316	279
10390	488	666	518	481
79961	7	4	2	2
107985180	0	0	1	0
1117	1	5	4	2
149620	0	0	0	0
27159	0	0	0	0
105378903	0	0	0	0
128344	0	6	0	0
105378904	0	0	0	0
441897	0	0	0	0
5016	4	10	9	10
79084	630	852	653	605
515	1407	1982	1415	1340
128346	44	46	37	25
57413	0	0	0	0
140	0	0	0	0
5906	449	600	512	451
100129269	7	6	6	3
107985184	17	18	20	20
55924	102	175	155	79
100506343	3	1	1	2
101928718	3	0	2	1
11218	327	380	285	266
3752	0	1	0	1
100874295	0	0	0	0
100873995	0	0	0	0
643355	0	0	0	0
105378906	0	0	0	0
105378909	0	0	0	0
55917	689	789	665	606
100422976	0	1	0	0
7482	95	109	104	85
54879	357	443	369	362
829	2532	3084	2493	2346
4343	2383	3246	2543	2219
389	2350	3406	2682	2122
333926	8	15	12	9
105378910	0	0	0	0
284467	1	4	1	1
100996702	7	6	13	5
105378912	1	2	1	2
105378911	1	4	1	0
113218506	0	0	0	0
6566	1282	1808	1466	1224
246182	5	12	7	4
100506392	48	85	63	61
107985189	1	9	4	4
100996251	7	9	5	4
9860	335	380	330	284
643441	0	0	0	0
260425	341	444	380	342
10745	453	556	408	438
54665	199	251	219	206
100287722	66	94	67	62
26191	73	113	73	76
440603	0	0	2	3
10717	211	313	212	219
64858	511	677	531	398
101928846	2	1	1	1
204851	1001	1142	929	998
56944	1	2	7	3
148281	0	0	0	0
107985443	0	0	0	0
51592	870	1074	776	755
105378913	2	2	1	0
10286	582	791	582	551
105378914	0	0	0	1
163259	19	34	22	16
270	0	0	0	0
4893	1976	2470	1819	1777
7812	8538	10936	8531	7958
80143	534	609	455	431
6847	0	0	0	0
105378915	0	0	0	0
7252	0	0	0	0
10100	1	1	1	1
105378916	0	0	0	0
112840934	0	0	0	0
4803	79	100	84	72
112268234	0	0	0	0
112268287	0	0	0	0
81839	737	917	614	654
845	0	0	0	0
4808	0	0	0	0
101928995	0	0	0	0
101928977	0	0	0	0
55356	50	74	56	34
126868	0	0	0	0
105378918	0	0	0	0
107985190	0	0	0	0
105378919	0	0	0	0
105378920	0	0	0	0
476	11825	15132	10852	9416
84852	1686	2207	1562	1296
101929023	0	0	0	0
112268235	28	24	22	16
965	171	250	166	163
105378925	0	2	0	4
100616384	0	0	0	0
3321	405	451	407	284
105378924	1	0	5	0
100302117	0	0	0	0
388667	0	0	0	0
105378926	0	0	0	0
914	4	10	0	1
105378927	0	0	0	0
5738	33	42	26	35
9398	10	10	5	7
101929099	3	4	3	1
8458	841	938	847	739
100126331	0	1	0	0
80263	187	264	182	169
79679	1	0	0	0
104355292	0	0	0	0
10905	838	975	818	769
100996263	0	0	0	0
54855	37	38	23	13
105378929	20	28	13	14
54834	259	266	195	199
10885	727	912	706	649
200162	46	48	33	32
105378930	0	0	0	0
107985447	0	0	0	0
6913	37	52	61	39
105378933	0	0	0	0
107985191	0	0	0	0
10352	190	230	186	203
104472716	0	1	0	0
101929147	224	295	201	195
107985192	6	1	0	2
105378934	0	0	0	0
51179	0	0	0	0
100874270	0	0	0	0
3284	0	0	0	0
105378935	0	0	0	0
3283	0	0	0	0
128102	8	7	7	2
644242	7	19	7	5
90874	645	687	483	571
105378937	0	0	0	0
26227	1631	2284	1806	1456
105378936	38	61	50	47
3158	0	1	0	0
83998	0	0	0	0
105378938	0	0	0	0
343505	0	0	0	0
11085	0	0	0	0
4853	6213	7132	5525	5637
101929178	0	0	0	1
105378939	0	0	0	0
105378940	0	0	0	0
9554	1554	2118	1553	1433
107985522	1	1	0	1
105378941	0	0	0	1
105378954	21	49	29	20
101929788	0	0	0	0
728841	975	1185	856	866
107985523	14	14	28	15
767846	33	31	28	25
100996724	340	384	268	305
107985524	34	26	21	20
105378944	0	0	0	1
105378943	1	1	0	0
101929796	3	7	5	2
101060684	381	459	364	324
107985762	0	0	0	0
101954277	0	0	0	0
653505	5	1	0	5
728855	66	96	58	42
100996720	16	21	11	12
101954264	0	0	1	0
107985763	0	1	0	0
105369199	1	0	0	0
101929798	4	10	5	5
107985748	0	0	0	0
107985749	0	0	0	0
107985750	0	0	0	0
106479023	1	0	0	0
2210	0	0	0	0
100996318	0	0	0	0
337875	0	0	0	0
653820	188	244	222	164
653464	710	851	722	635
107985193	6	3	3	5
100873165	1	1	3	1
107985194	5	2	2	0
647121	31	53	36	37
107985195	0	0	0	0
101929814	0	0	0	0
105371172	0	0	0	0
105371175	0	0	0	0
107985200	3	14	9	8
107985201	4	4	3	3
101927452	0	0	0	0
112268275	0	0	0	2
112268273	0	0	0	0
100189261	0	0	0	0
101954269	0	0	0	0
26863	0	3	7	10
791227	0	0	0	0
105369140	0	0	0	0
100189142	0	0	0	0
100189326	0	0	0	0
199882	0	0	0	0
100189356	0	0	0	0
338391	0	1	1	0
100132417	0	0	1	0
440686	1	0	1	1
105371209	0	0	0	0
554282	190	277	215	199
100996712	317	427	330	310
105371207	0	0	0	0
105371206	0	0	0	0
100996732	9	16	7	11
101060524	0	0	0	0
101927333	0	0	0	0
105371196	0	0	0	0
730262	0	0	0	0
105373467	0	0	2	2
101954267	0	0	0	1
100189323	0	0	0	0
284565	733	761	525	636
105371211	2	0	0	0
6063	0	0	0	0
105379574	0	1	3	0
100189127	0	0	0	0
728945	0	0	0	0
101929826	0	0	0	0
105371214	0	0	0	0
105371215	0	0	0	0
101927429	0	0	0	0
1818	0	0	0	0
645166	4	9	5	8
105371216	0	0	0	0
105371217	0	0	0	1
107985528	0	0	0	0
647135	715	924	736	725
107985595	1	0	1	4
728833	200	290	232	201
105371219	0	0	0	0
107985754	0	0	0	0
101929805	0	0	0	1
107985614	0	0	0	3
107985615	0	0	0	0
103091866	138	162	126	81
100996740	20	25	24	13
645142	0	0	0	0
101954266	0	0	0	0
7214	0	0	0	0
100288142	396	450	393	357
105371312	129	86	122	132
105371288	1	0	0	0
107985755	0	0	0	0
107985751	0	0	0	0
101929780	138	157	142	139
653519	288	348	293	231
5174	8	14	11	14
11126	5	17	6	4
27246	732	902	677	616
10623	569	807	586	453
200035	66	83	65	62
10401	621	791	692	678
102466191	2	1	1	2
148741	0	2	0	0
107985593	0	0	0	0
8515	100	142	116	100
8799	230	342	231	190
114814	104	149	109	92
9939	1033	1351	1076	890
105371260	265	369	287	234
128077	554	784	575	503
84265	167	216	158	168
284615	45	76	61	57
10628	483	858	797	592
148738	0	0	0	0
100189384	0	0	0	0
100189064	0	0	0	0
100188991	0	0	0	0
100189198	0	0	0	0
107985594	0	0	0	0
101954276	0	2	0	0
101928979	2	2	3	1
100132406	842	955	843	794
388677	227	289	221	237
105371254	1	2	1	3
170688	194	265	231	190
102724364	92	131	122	113
105371242	0	0	0	0
107985756	0	0	0	0
112268274	0	0	0	0
100996756	1	1	3	1
105371235	0	0	0	0
105371233	0	1	0	0
107985591	1	0	0	0
100288805	2	2	2	1
149013	315	326	270	240
728989	3	5	2	0
105371231	0	0	0	0
100189334	0	0	0	0
101447996	0	0	0	0
644861	0	0	0	0
5565	336	413	318	326
9557	551	736	554	512
171423	242	355	266	210
2330	36	54	45	33
100289211	0	0	0	4
607	497	611	534	531
51205	206	296	275	175
102723321	0	0	0	0
105371230	0	0	0	0
2702	1	1	0	0
2703	0	0	0	0
105371229	0	0	0	1
51463	208	258	201	178
100034743	2	5	3	5
105371228	2	7	2	2
100189140	0	0	0	0
26864	1	10	11	16
100189193	0	0	0	0
728920	1	0	0	0
200030	240	274	207	217
105371227	0	0	0	0
100505824	0	0	0	0
101927468	0	0	0	0
100189056	0	0	0	0
105371226	0	0	0	0
284561	1	0	1	0
100189307	0	0	0	0
105371225	0	0	1	0
100189174	0	0	0	0
100188998	0	0	0	0
100847044	0	0	0	0
101954273	0	0	0	0
102466225	0	0	0	0
100132057	7	5	10	3
101954272	0	0	0	0
107985525	1	6	2	2
388685	72	100	81	58
105371224	19	24	14	17
644591	0	2	1	0
100189005	0	0	0	0
25832	1020	1202	954	969
100996763	237	225	235	226
105371223	0	2	2	3
105371222	0	0	0	0
440672	207	284	249	211
100996517	72	110	71	72
9659	761	821	667	589
112268272	11	17	15	11
400818	637	691	511	548
101929790	0	2	1	0
102723348	0	0	0	0
653513	4	4	6	8
100996716	88	139	88	88
105371403	0	2	1	0
100996717	151	165	136	148
101060226	897	995	774	793
107985752	0	0	0	2
653598	0	5	1	0
57234	45	47	45	31
100189257	0	0	0	0
112268236	12	11	9	7
644634	18	17	10	7
107985753	0	0	0	0
100189228	0	0	0	0
102723955	0	0	0	0
105371406	0	0	0	0
100189059	0	0	0	0
2209	0	1	1	0
440689	1	2	4	3
112268237	0	0	0	0
653604	2	2	1	0
8370	12	9	9	10
126961	3	10	7	3
8337	14	36	23	20
337873	13	14	8	14
723790	14	36	22	21
333932	3	7	6	3
112268238	9	12	13	12
554313	9	6	3	9
8349	21	33	46	16
8338	7	2	5	4
317772	0	1	0	0
51027	77	113	73	58
9900	1414	1709	1365	1257
10262	1277	1629	1289	1210
10903	277	317	312	293
56957	543	680	524	563
105371427	11	14	10	7
11311	385	542	390	402
51177	202	270	229	204
105371433	0	0	0	0
81611	2148	2768	2219	2105
23632	114	175	129	118
109616989	3	0	1	0
51107	1363	2105	1520	1203
79630	5	6	10	5
148523	177	205	184	111
105371434	0	1	1	0
54460	468	820	532	423
9129	811	1042	729	694
23248	862	1036	852	816
80222	422	587	439	409
102465529	1	0	1	2
1893	465	742	599	468
100874054	0	1	3	3
100289061	6	3	9	6
54507	30	43	34	43
100422997	2	0	0	1
574406	5	3	3	3
4170	4180	5391	4153	3731
107985203	1	3	0	3
2029	1821	2717	2056	1642
112268239	7	9	4	18
55204	330	390	316	292
84072	0	0	1	0
1520	9	10	20	12
1513	44	64	54	69
405	680	845	607	612
100996521	0	0	0	0
107985204	1	0	1	1
9869	407	592	502	402
29956	2944	4085	3093	2475
105371438	0	0	0	0
8416	39	25	32	23
55793	72	96	88	56
58497	179	275	203	155
149428	15	12	14	9
54964	51	93	75	43
56882	839	1096	857	748
10962	75	125	94	66
126626	186	268	172	155
10500	88	110	93	62
388695	99	148	135	87
100534012	148	202	161	150
79626	2	2	0	2
79005	150	205	163	155
29765	7	8	4	8
6944	487	596	497	448
8394	1259	1862	1437	1229
5710	1604	2308	1821	1403
100507670	13	10	18	12
57592	450	527	528	401
5298	719	996	825	725
5993	1183	1453	1165	1062
101927886	11	7	9	6
8991	0	0	0	0
5692	1237	2070	1543	1086
23126	1434	1553	1398	1341
57530	95	128	76	97
7286	183	266	243	199
693139	0	0	0	0
81609	415	502	373	365
11189	108	139	97	103
284485	0	0	0	0
65005	530	761	531	502
51686	115	174	131	115
11022	265	368	230	213
109729141	13	17	13	9
339398	0	0	0	0
6097	2	2	4	0
100191040	2	0	1	1
100132111	2	0	1	1
284486	0	0	0	0
117145	172	231	168	151
6281	604	839	685	575
105371441	3	1	7	7
105371442	0	0	0	0
441908	1	1	0	0
6282	2207	2826	2089	1964
101927949	0	3	0	3
100131107	0	0	0	0
126637	0	0	1	0
7062	3	3	9	4
126638	0	0	0	0
112268240	30	13	18	14
388697	402	448	409	418
2312	493	564	392	367
339400	136	168	133	122
388698	12	13	11	17
49860	0	0	0	0
254910	0	1	0	0
54544	0	0	0	0
353145	0	0	0	0
84648	0	0	0	0
353144	0	0	0	0
353143	0	0	0	0
353142	0	0	0	0
388699	0	0	2	0
353141	0	0	0	0
353140	0	0	0	0
26239	0	0	0	0
353139	0	0	0	0
199834	0	0	0	0
100129271	0	0	0	0
448834	0	0	0	0
353137	0	0	0	0
353135	0	0	0	0
353134	0	0	0	0
353133	0	0	0	0
353132	0	0	0	0
353131	0	0	0	0
448835	0	0	0	0
105371444	0	0	0	0
105371445	0	0	0	0
4184	0	0	0	0
3713	0	0	0	0
101927988	0	0	0	0
163778	0	0	0	0
6698	0	0	0	0
6707	0	0	0	0
105371446	0	0	0	0
6699	0	0	0	0
6703	0	0	0	0
6700	0	0	0	0
6701	0	0	0	0
6704	0	0	0	0
6705	0	0	0	0
6702	0	0	0	0
6706	0	0	0	0
101928009	0	0	0	0
149018	0	0	0	0
574414	0	0	0	0
4014	0	0	0	0
114771	0	0	0	0
57115	0	0	0	0
6280	1	2	1	1
6283	0	0	0	0
6279	0	0	0	0
338324	0	0	0	0
6278	0	0	0	0
6277	1616	2415	2060	1283
6276	0	0	1	0
6275	8	13	23	14
101928034	2	6	7	4
6274	4	8	17	7
6273	38	59	95	36
140576	67	89	66	60
57402	1	1	3	2
6284	499	627	567	408
6271	11	17	11	13
26097	803	1090	803	808
23557	232	332	278	231
3608	2255	3107	2667	2181
100189015	0	0	0	0
4881	2	10	4	0
102466879	0	0	0	0
65123	1213	1624	1371	1242
11000	71	102	64	67
343052	0	0	0	0
57459	739	913	793	731
101928059	43	58	38	31
9909	1033	1286	982	892
200186	811	1052	775	685
27173	1417	2217	1735	1385
102465441	0	2	0	1
148327	116	168	150	92
10899	759	1162	827	693
5872	1228	1748	1362	1147
6232	2251	3566	2763	1855
91181	0	1	0	2
100847024	0	0	0	0
7170	7477	10319	8096	6920
100126346	0	0	0	0
388701	0	0	1	0
25912	1894	2796	1979	1662
9898	3848	4714	3800	3426
109617023	5	2	8	1
10456	624	1004	835	635
89872	0	0	0	0
57198	1940	2453	1891	1745
101928101	0	1	0	0
3570	130	228	124	106
126669	28	46	30	31
126668	0	0	0	0
55585	933	1350	985	858
100874097	93	128	97	79
107985206	0	0	0	0
1141	736	953	748	690
103	2845	3466	2862	2793
3782	0	1	1	1
